Category,Subcategory,Supplier,Brand,Region,Year,Month,Units Month, Values Month ,Units YTD, Values YTD ,Units MAT, Values MAT 
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2019,5,20990," $153,180 ",99450," $726,110 ",256810," $1,714,350 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2019,6,18190," $132,830 ",117640," $858,940 ",252050," $1,704,930 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2019,7,16160," $118,010 ",133800," $976,950 ",244230," $1,674,270 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2019,8,16500," $120,440 ",150300," $1,097,390 ",239630," $1,663,900 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2019,9,19860," $145,050 ",170160," $1,242,440 ",236700," $1,667,640 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2019,10,16690," $121,880 ",186850," $1,364,320 ",229370," $1,640,600 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2019,11,16380," $119,570 ",203230," $1,483,890 ",225750," $1,636,210 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2019,12,17060," $124,580 ",220290," $1,608,470 ",220290," $1,608,470 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2020,1,17060," $124,510 ",17060," $124,510 ",217400," $1,587,290 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2020,2,16190," $118,200 ",33250," $242,710 ",215600," $1,574,120 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2020,3,21660," $158,080 ",54910," $400,790 ",216860," $1,583,230 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2020,4,15280," $111,540 ",70190," $512,330 ",212020," $1,547,870 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2020,5,14810," $108,090 ",85000," $620,420 ",205840," $1,502,780 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2020,6,18410," $134,340 ",103410," $754,760 ",206060," $1,504,290 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2020,7,18960," $138,340 ",122370," $893,100 ",208860," $1,524,620 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2020,8,14140," $103,190 ",136510," $996,290 ",206500," $1,507,370 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2020,9,15460," $112,820 ",151970," $1,109,110 ",202100," $1,475,140 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2020,10,16460," $120,130 ",168430," $1,229,240 ",201870," $1,473,390 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2020,11,15840," $115,610 ",184270," $1,344,850 ",201330," $1,469,430 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2020,12,16580," $121,030 ",200850," $1,465,880 ",200850," $1,465,880 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2021,1,14690," $107,210 ",14690," $107,210 ",198480," $1,448,580 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2021,2,12860," $93,840 ",27550," $201,050 ",195150," $1,424,220 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2021,3,16120," $117,690 ",43670," $318,740 ",189610," $1,383,830 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2021,4,14910," $108,860 ",58580," $427,600 ",189240," $1,381,150 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2021,5,15110," $110,330 ",73690," $537,930 ",189540," $1,383,390 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2021,6,17400," $126,960 ",91090," $664,890 ",188530," $1,376,010 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2021,7,16030," $117,040 ",107120," $781,930 ",185600," $1,354,710 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2021,8,13890," $101,380 ",121010," $883,310 ",185350," $1,352,900 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2021,9,14710," $107,380 ",135720," $990,690 ",184600," $1,347,460 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2021,10,14660," $107,040 ",150380," $1,097,730 ",182800," $1,334,370 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2021,11,15290," $111,600 ",165670," $1,209,330 ",182250," $1,330,360 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2021,12,16640," $121,430 ",182310," $1,330,760 ",182310," $1,330,760 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,1,15920," $116,180 ",15920," $116,180 ",183540," $1,339,730 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,2,13170," $96,160 ",29090," $212,340 ",183850," $1,342,050 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,3,15760," $115,090 ",44850," $327,430 ",183490," $1,339,450 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,4,14700," $107,270 ",59550," $434,700 ",183280," $1,337,860 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,5,14260," $104,120 ",73810," $538,820 ",182430," $1,331,650 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,6,14950," $109,150 ",88760," $647,970 ",179980," $1,313,840 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,7,12870," $93,920 ",101630," $741,890 ",176820," $1,290,720 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,8,14420," $105,210 ",116050," $847,100 ",177350," $1,294,550 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,9,14560," $106,300 ",130610," $953,400 ",177200," $1,293,470 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,10,13700," $99,990 ",144310," $1,053,390 ",176240," $1,286,420 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,11,11950," $87,230 ",156260," $1,140,620 ",172900," $1,262,050 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,12,11930," $87,070 ",168190," $1,227,690 ",168190," $1,227,690 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2023,1,7760," $56,610 ",7760," $56,610 ",160030," $1,168,120 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2023,2,6050," $44,160 ",13810," $100,770 ",152910," $1,116,120 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2023,3,3340," $24,350 ",17150," $125,120 ",140490," $1,025,380 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,1,15380," $95,390 ",15380," $95,390 ",15380," $95,390 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,2,13450," $83,380 ",28830," $178,770 ",28830," $178,770 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,3,12810," $79,430 ",41640," $258,200 ",41640," $258,200 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,4,7420," $45,990 ",49060," $304,190 ",49060," $304,190 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,5,11300," $70,080 ",60360," $374,270 ",60360," $374,270 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,6,13350," $82,750 ",73710," $457,020 ",73710," $457,020 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,7,11520," $71,430 ",85230," $528,450 ",85230," $528,450 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,8,13040," $80,850 ",98270," $609,300 ",98270," $609,300 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,9,10830," $67,130 ",109100," $676,430 ",109100," $676,430 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,10,14910," $92,470 ",124010," $768,900 ",124010," $768,900 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,11,11550," $71,590 ",135560," $840,490 ",135560," $840,490 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,12,11920," $80,480 ",147480," $920,970 ",147480," $920,970 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,1,12300," $89,780 ",12300," $89,780 ",144400," $915,360 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,2,11430," $83,440 ",23730," $173,220 ",142380," $915,420 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,3,11640," $84,960 ",35370," $258,180 ",141210," $920,950 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,4,12680," $92,540 ",48050," $350,720 ",146470," $967,500 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,5,12780," $93,280 ",60830," $444,000 ",147950," $990,700 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,6,12970," $94,690 ",73800," $538,690 ",147570," $1,002,640 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,7,9650," $70,470 ",83450," $609,160 ",145700," $1,001,680 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,8,11700," $85,430 ",95150," $694,590 ",144360," $1,006,260 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,9,9200," $67,180 ",104350," $761,770 ",142730," $1,006,310 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,10,10560," $77,060 ",114910," $838,830 ",138380," $990,900 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,11,9890," $72,150 ",124800," $910,980 ",136720," $991,460 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,12,9780," $71,320 ",134580," $982,300 ",134580," $982,300 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,1,8690," $63,430 ",8690," $63,430 ",130970," $955,950 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,2,11110," $81,120 ",19800," $144,550 ",130650," $953,630 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,3,12810," $93,500 ",32610," $238,050 ",131820," $962,170 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,4,10510," $76,730 ",43120," $314,780 ",129650," $946,360 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,5,9070," $66,170 ",52190," $380,950 ",125940," $919,250 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,6,10870," $79,400 ",63060," $460,350 ",123840," $903,960 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,7,10230," $74,710 ",73290," $535,060 ",124420," $908,200 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,8,9460," $69,050 ",82750," $604,110 ",122180," $891,820 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,9,10570," $77,180 ",93320," $681,290 ",123550," $901,820 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,10,10270," $74,970 ",103590," $756,260 ",123260," $899,730 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,11,8210," $59,930 ",111800," $816,190 ",121580," $887,510 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,12,9730," $71,040 ",121530," $887,230 ",121530," $887,230 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,1,9210," $67,240 ",9210," $67,240 ",122050," $891,040 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,2,8160," $59,590 ",17370," $126,830 ",119100," $869,510 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,3,9350," $68,220 ",26720," $195,050 ",115640," $844,230 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,4,9380," $68,500 ",36100," $263,550 ",114510," $836,000 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,5,8620," $62,920 ",44720," $326,470 ",114060," $832,750 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,6,8410," $61,410 ",53130," $387,880 ",111600," $814,760 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,7,9050," $66,070 ",62180," $453,950 ",110420," $806,120 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,8,8820," $64,400 ",71000," $518,350 ",109780," $801,470 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,9,9090," $66,400 ",80090," $584,750 ",108300," $790,690 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,10,9170," $66,970 ",89260," $651,720 ",107200," $782,690 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,11,8790," $64,150 ",98050," $715,870 ",107780," $786,910 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,12,7940," $57,940 ",105990," $773,810 ",105990," $773,810 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,1,8520," $62,170 ",8520," $62,170 ",105300," $768,740 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,2,8280," $60,480 ",16800," $122,650 ",105420," $769,630 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,3,8840," $64,540 ",25640," $187,190 ",104910," $765,950 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,4,7560," $55,190 ",33200," $242,380 ",103090," $752,640 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,5,7980," $58,300 ",41180," $300,680 ",102450," $748,020 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,6,8090," $59,080 ",49270," $359,760 ",102130," $745,690 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,7,9290," $67,840 ",58560," $427,600 ",102370," $747,460 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,8,8300," $60,520 ",66860," $488,120 ",101850," $743,580 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,9,7490," $54,650 ",74350," $542,770 ",100250," $731,830 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,10,9530," $69,540 ",83880," $612,310 ",100610," $734,400 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,11,4230," $30,880 ",88110," $643,190 ",96050," $701,130 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,12,3690," $26,950 ",91800," $670,140 ",91800," $670,140 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2023,1,2250," $16,430 ",2250," $16,430 ",85530," $624,400 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2023,2,1120," $8,190 ",3370," $24,620 ",78370," $572,110 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2023,3,1420," $10,410 ",4790," $35,030 ",70950," $517,980 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,1,7780," $48,210 ",7780," $48,210 ",7780," $48,210 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,2,6830," $42,310 ",14610," $90,520 ",14610," $90,520 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,3,4850," $30,080 ",19460," $120,600 ",19460," $120,600 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,4,2430," $15,080 ",21890," $135,680 ",21890," $135,680 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,5,4460," $27,680 ",26350," $163,360 ",26350," $163,360 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,6,5280," $32,770 ",31630," $196,130 ",31630," $196,130 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,7,4270," $26,500 ",35900," $222,630 ",35900," $222,630 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,8,4300," $26,670 ",40200," $249,300 ",40200," $249,300 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,9,3110," $19,280 ",43310," $268,580 ",43310," $268,580 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,10,4670," $28,940 ",47980," $297,520 ",47980," $297,520 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,11,5060," $31,380 ",53040," $328,900 ",53040," $328,900 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,12,4830," $32,540 ",57870," $361,440 ",57870," $361,440 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,1,4360," $31,870 ",4360," $31,870 ",54450," $345,100 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,2,3310," $24,120 ",7670," $55,990 ",50930," $326,910 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,3,5030," $36,700 ",12700," $92,690 ",51110," $333,530 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,4,4230," $30,860 ",16930," $123,550 ",52910," $349,310 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,5,4350," $31,740 ",21280," $155,290 ",52800," $353,370 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,6,3190," $23,340 ",24470," $178,630 ",50710," $343,940 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,7,4230," $30,890 ",28700," $209,520 ",50670," $348,330 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,8,3880," $28,340 ",32580," $237,860 ",50250," $350,000 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,9,3320," $24,210 ",35900," $262,070 ",50460," $354,930 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,10,3710," $27,080 ",39610," $289,150 ",49500," $353,070 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,11,3040," $22,150 ",42650," $311,300 ",47480," $343,840 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,12,3800," $27,710 ",46450," $339,010 ",46450," $339,010 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,1,4140," $30,190 ",4140," $30,190 ",46230," $337,330 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,2,3370," $24,590 ",7510," $54,780 ",46290," $337,800 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,3,3850," $28,040 ",11360," $82,820 ",45110," $329,140 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,4,6280," $45,820 ",17640," $128,640 ",47160," $344,100 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,5,2610," $19,090 ",20250," $147,730 ",45420," $331,450 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,6,3240," $23,630 ",23490," $171,360 ",45470," $331,740 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,7,3960," $28,880 ",27450," $200,240 ",45200," $329,730 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,8,2940," $21,430 ",30390," $221,670 ",44260," $322,820 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,9,3120," $22,750 ",33510," $244,420 ",44060," $321,360 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,10,4440," $32,430 ",37950," $276,850 ",44790," $326,710 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,11,3520," $25,730 ",41470," $302,580 ",45270," $330,290 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,12,3160," $23,090 ",44630," $325,670 ",44630," $325,670 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,1,3170," $23,170 ",3170," $23,170 ",43660," $318,650 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,2,3480," $25,410 ",6650," $48,580 ",43770," $319,470 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,3,3230," $23,550 ",9880," $72,130 ",43150," $314,980 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,4,2880," $21,010 ",12760," $93,140 ",39750," $290,170 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,5,2810," $20,580 ",15570," $113,720 ",39950," $291,660 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,6,3760," $27,430 ",19330," $141,150 ",40470," $295,460 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,7,3360," $24,560 ",22690," $165,710 ",39870," $291,140 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,8,3370," $24,590 ",26060," $190,300 ",40300," $294,300 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,9,2770," $20,250 ",28830," $210,550 ",39950," $291,800 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,10,3110," $22,700 ",31940," $233,250 ",38620," $282,070 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,11,3710," $27,070 ",35650," $260,320 ",38810," $283,410 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,12,3420," $24,990 ",39070," $285,310 ",39070," $285,310 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,1,3160," $23,060 ",3160," $23,060 ",39060," $285,200 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,2,3170," $23,140 ",6330," $46,200 ",38750," $282,930 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,3,2930," $21,380 ",9260," $67,580 ",38450," $280,760 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,4,2750," $20,050 ",12010," $87,630 ",38320," $279,800 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,5,2930," $21,390 ",14940," $109,020 ",38440," $280,610 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,6,3150," $23,000 ",18090," $132,020 ",37830," $276,180 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,7,3110," $22,710 ",21200," $154,730 ",37580," $274,330 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,8,3250," $23,740 ",24450," $178,470 ",37460," $273,480 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,9,3070," $22,430 ",27520," $200,900 ",37760," $275,660 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,10,2620," $19,170 ",30140," $220,070 ",37270," $272,130 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,11,2740," $19,940 ",32880," $240,010 ",36300," $265,000 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,12,2170," $15,850 ",35050," $255,860 ",35050," $255,860 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2023,1,950," $6,950 ",950," $6,950 ",32840," $239,750 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2023,2,310," $2,300 ",1260," $9,250 ",29980," $218,910 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2023,3,440," $3,170 ",1700," $12,420 ",27490," $200,700 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,1,108180," $639,520 ",108180," $639,520 ",108180," $639,520 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,2,104040," $619,240 ",212220," $1,258,760 ",212220," $1,258,760 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,3,116060," $653,840 ",328280," $1,912,600 ",328280," $1,912,600 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,4,127350," $760,100 ",455630," $2,672,700 ",455630," $2,672,700 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,5,125410," $708,300 ",581040," $3,381,000 ",581040," $3,381,000 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,6,126320," $709,160 ",707360," $4,090,160 ",707360," $4,090,160 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,7,109950," $701,720 ",817310," $4,791,880 ",817310," $4,791,880 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,8,148790," $899,560 ",966100," $5,691,440 ",966100," $5,691,440 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,9,123510," $696,460 ",1089610," $6,387,900 ",1089610," $6,387,900 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,10,127770," $764,290 ",1217380," $7,152,190 ",1217380," $7,152,190 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,11,113390," $719,640 ",1330770," $7,871,830 ",1330770," $7,871,830 "
